"","X1","sessionId","userid","cond","ip_check","attention_check","senario","decision","comfort","useful","risk","appropriate","expected","id","default","framing","ask.reason","who","what","purpose","collection","page","whof","purposef","collectionf","whatf","cstore","caction"
"9726",18648,1435,51186,19,FALSE,0,2220,0,-1,-2,-1,-1,1,13877,0,0,0,3,8,2,2,6,"wash","opauto","locinsi","locsens","locally","insight"
"9727",18649,1435,51186,19,FALSE,0,2230,0,-2,0,-1,-2,1,13878,0,0,0,1,2,2,8,7,"refr","opauto","remoptishr","cohvac","share","opti"
"9728",18650,1435,51186,19,FALSE,0,2240,0,-3,-1,-3,-2,1,13879,0,0,0,0,1,0,7,8,"secu","preshouse","remserv","corefri","remserv","nothing"
"9729",18651,1435,51186,19,FALSE,0,2250,0,-1,-1,-1,-1,1,13880,0,0,1,4,9,3,3,9,"light","alert","locreco","cam","locally","reco"
"9730",18652,1435,51186,19,FALSE,0,2260,1,0,1,1,0,1,13881,0,0,0,2,7,1,1,10,"hvac","lochouse","locopti","coalarm","locally","opti"
"9731",18653,1435,51186,19,FALSE,0,2270,0,-3,-3,-3,-3,1,13882,0,0,0,4,5,1,11,11,"light","lochouse","remshr","coassis","share","nothing"
"9732",18654,1435,51186,19,FALSE,0,2280,0,-1,-1,-1,-1,1,13883,0,0,0,6,11,2,5,12,"tv","opauto","reminsi","watch","remserv","insight"
"9733",18669,1437,59199,623,FALSE,0,74650,0,-2,-1,-3,-1,0,13885,1,1,0,7,2,3,4,1,"alarm","alert","remopti","cohvac","remserv","opti"
"9734",18670,1437,59199,623,FALSE,0,74660,0,-1,-1,-2,-1,0,13886,1,1,0,2,5,2,7,2,"hvac","opauto","remserv","coassis","remserv","nothing"
"9735",18671,1437,59199,623,FALSE,0,74670,0,-3,-3,-3,-3,0,13887,1,1,0,5,8,2,10,3,"assis","opauto","remrecoshr","locsens","share","reco"
"9736",18672,1437,59199,623,FALSE,0,74680,0,-1,-1,-2,-2,0,13888,1,1,0,3,10,2,0,4,"wash","opauto","locally","micro","locally","nothing"
"9737",18673,1437,59199,623,FALSE,0,74690,0,-3,-3,-3,-3,0,13889,1,1,1,5,0,0,2,5,"assis","preshouse","locinsi","cosecu","locally","insight"
"9738",18674,1437,59199,623,FALSE,0,74700,0,-3,-3,-3,-3,0,13890,1,1,0,4,7,1,9,6,"light","lochouse","reminsishr","coalarm","share","insight"
"9739",18675,1437,59199,623,FALSE,0,74710,0,-3,-3,-2,-3,0,13891,1,1,0,6,1,1,3,7,"tv","lochouse","locreco","corefri","locally","reco"
"9740",18676,1437,59199,623,FALSE,0,74720,0,-3,-3,-3,-3,0,13892,1,1,0,4,11,3,1,8,"light","alert","locopti","watch","locally","opti"
"9741",18677,1437,59199,623,FALSE,0,74730,0,-3,-3,-3,-3,0,13893,1,1,1,0,3,0,5,9,"secu","preshouse","reminsi","cowash","remserv","insight"
"9742",18678,1437,59199,623,FALSE,0,74740,0,-3,-3,-3,-3,0,13894,1,1,1,3,6,0,8,10,"wash","preshouse","remoptishr","cotv","share","opti"
"9743",18679,1437,59199,623,FALSE,0,74750,0,-3,-3,-3,-3,0,13895,1,1,1,6,9,3,11,11,"tv","alert","remshr","cam","share","nothing"
"9744",18680,1437,59199,623,FALSE,0,74760,0,-3,-3,-3,-3,0,13896,1,1,0,1,4,1,6,12,"refr","lochouse","remreco","colight","remserv","reco"
"9745",18682,1438,31937,791,FALSE,0,94810,0,-2,-2,-2,-2,-2,13898,2,0,1,3,8,0,10,1,"wash","preshouse","remrecoshr","locsens","share","reco"
"9746",18683,1438,31937,791,FALSE,0,94820,0,-2,-2,-2,-2,-2,13899,2,0,0,6,3,2,5,2,"tv","opauto","reminsi","cowash","remserv","insight"
"9747",18684,1438,31937,791,FALSE,0,94830,1,0,1,1,1,-1,13900,2,0,0,4,9,1,11,3,"light","lochouse","remshr","cam","share","nothing"
"9748",18685,1438,31937,791,FALSE,0,94840,0,2,2,2,1,0,13901,2,0,1,2,11,1,1,4,"hvac","lochouse","locopti","watch","locally","opti"
"9749",18686,1438,31937,791,FALSE,0,94850,0,-2,-2,-2,-2,-2,13902,2,0,0,7,4,3,6,5,"alarm","alert","remreco","colight","remserv","reco"
"9750",18687,1438,31937,791,FALSE,0,94860,1,1,1,1,0,0,13903,2,0,0,1,6,2,8,6,"refr","opauto","remoptishr","cotv","share","opti"
"9751",18688,1438,31937,791,FALSE,0,94870,0,-2,-2,0,-2,-2,13904,2,0,0,4,1,3,3,7,"light","alert","locreco","corefri","locally","reco"
"9752",18689,1438,31937,791,FALSE,0,94880,1,2,2,2,2,2,13905,2,0,1,0,5,0,7,8,"secu","preshouse","remserv","coassis","remserv","nothing"
"9753",18690,1438,31937,791,FALSE,0,94890,0,0,0,1,-1,-1,13906,2,0,0,3,0,2,2,9,"wash","opauto","locinsi","cosecu","locally","insight"
"9754",18691,1438,31937,791,FALSE,0,94900,0,-2,-2,-2,-2,-2,13907,2,0,0,1,10,0,0,10,"refr","preshouse","locally","micro","locally","nothing"
"9755",18692,1438,31937,791,FALSE,0,94910,1,1,1,-1,-1,1,13908,2,0,0,2,7,3,9,11,"hvac","alert","reminsishr","coalarm","share","insight"
"9756",18693,1438,31937,791,FALSE,0,94920,1,1,1,1,1,1,13909,2,0,1,5,2,1,4,12,"assis","lochouse","remopti","cohvac","remserv","opti"
"9757",18695,1439,13262,768,FALSE,0,92050,0,3,-3,-3,-3,-3,13911,1,2,0,6,10,0,11,1,"tv","preshouse","remshr","micro","share","nothing"
"9758",18696,1439,13262,768,FALSE,0,92060,1,2,2,2,2,2,13912,1,2,0,4,8,2,9,2,"light","opauto","reminsishr","locsens","share","insight"
"9759",18697,1439,13262,768,FALSE,0,92070,1,2,3,2,2,2,13913,1,2,0,3,11,3,0,3,"wash","alert","locally","watch","locally","nothing"
"9760",18698,1439,13262,768,FALSE,0,92080,1,2,3,2,2,3,13914,1,2,0,1,5,2,6,4,"refr","opauto","remreco","coassis","remserv","reco"
"9761",18699,1439,13262,768,FALSE,0,92090,1,2,3,1,1,1,13915,1,2,0,0,4,1,5,5,"secu","lochouse","reminsi","colight","remserv","insight"
"9762",18700,1439,13262,768,FALSE,0,92100,1,1,0,0,0,1,13916,1,2,1,7,3,0,4,6,"alarm","preshouse","remopti","cowash","remserv","opti"
"9763",18701,1439,13262,768,FALSE,0,92110,0,-2,-2,-3,-2,-2,13917,1,2,1,5,9,3,10,7,"assis","alert","remrecoshr","cam","share","reco"
"9764",18702,1439,13262,768,FALSE,0,92120,1,2,2,0,2,2,13918,1,2,1,4,0,0,1,8,"light","preshouse","locopti","cosecu","locally","opti"
"9765",18703,1439,13262,768,FALSE,0,92130,1,2,-2,0,0,0,13919,1,2,1,2,6,3,7,9,"hvac","alert","remserv","cotv","remserv","nothing"
"9766",18704,1439,13262,768,FALSE,0,92140,0,-1,-3,0,0,0,13920,1,2,0,6,2,2,3,10,"tv","opauto","locreco","cohvac","locally","reco"
"9767",18705,1439,13262,768,FALSE,0,92150,1,1,0,1,1,1,13921,1,2,0,5,1,1,2,11,"assis","lochouse","locinsi","corefri","locally","insight"
"9768",18706,1439,13262,768,FALSE,0,92160,1,0,1,0,1,1,13922,1,2,0,3,7,1,8,12,"wash","lochouse","remoptishr","coalarm","share","opti"
"9769",18734,1442,7799,481,FALSE,0,57610,1,3,3,1,2,2,13924,1,0,1,3,11,2,11,1,"wash","opauto","remshr","watch","share","nothing"
"9770",18735,1442,7799,481,FALSE,0,57620,1,2,2,0,1,1,13925,1,0,0,2,10,1,10,2,"hvac","lochouse","remrecoshr","micro","share","reco"
"9771",18736,1442,7799,481,FALSE,0,57630,1,3,3,3,2,2,13926,1,0,0,1,1,2,1,3,"refr","opauto","locopti","corefri","locally","opti"
"9772",18737,1442,7799,481,FALSE,0,57640,1,2,2,2,2,2,13927,1,0,0,6,6,0,6,4,"tv","preshouse","remreco","cotv","remserv","reco"
"9773",18738,1442,7799,481,FALSE,0,57650,1,2,2,2,2,2,13928,1,0,0,0,0,1,0,5,"secu","lochouse","locally","cosecu","locally","nothing"
"9774",18739,1442,7799,481,FALSE,0,57660,1,2,2,2,2,2,13929,1,0,1,0,8,3,8,6,"secu","alert","remoptishr","locsens","share","opti"
"9775",18740,1442,7799,481,FALSE,0,57670,1,2,2,1,1,1,13930,1,0,0,7,7,1,7,7,"alarm","lochouse","remserv","coalarm","remserv","nothing"
"9776",18741,1442,7799,481,FALSE,0,57680,1,2,2,2,2,2,13931,1,0,0,1,9,0,9,8,"refr","preshouse","reminsishr","cam","share","insight"
"9777",18742,1442,7799,481,FALSE,0,57690,1,2,2,2,2,2,13932,1,0,0,3,3,0,3,9,"wash","preshouse","locreco","cowash","locally","reco"
"9778",18743,1442,7799,481,FALSE,0,57700,1,2,2,3,3,3,13933,1,0,0,4,4,2,4,10,"light","opauto","remopti","colight","remserv","opti"
"9779",18744,1442,7799,481,FALSE,0,57710,1,3,3,3,3,3,13934,1,0,1,2,2,3,2,11,"hvac","alert","locinsi","cohvac","locally","insight"
"9780",18745,1442,7799,481,FALSE,0,57720,1,1,1,0,1,0,13935,1,0,1,5,5,3,5,12,"assis","alert","reminsi","coassis","remserv","insight"
"9781",18760,1444,79667,377,FALSE,0,45130,1,2,3,2,2,2,13937,0,2,0,7,0,1,8,1,"alarm","lochouse","remoptishr","cosecu","share","opti"
"9782",18761,1444,79667,377,FALSE,0,45140,1,2,3,3,2,3,13938,0,2,1,0,1,2,9,2,"secu","opauto","reminsishr","corefri","share","insight"
"9783",18762,1444,79667,377,FALSE,0,45150,1,2,3,3,3,3,13939,0,2,0,0,5,0,1,3,"secu","preshouse","locopti","coassis","locally","opti"
"9784",18763,1444,79667,377,FALSE,0,45160,1,2,3,3,3,3,13940,0,2,1,2,7,2,3,4,"hvac","opauto","locreco","coalarm","locally","reco"
"9785",18764,1444,79667,377,FALSE,0,45170,1,3,3,3,3,3,13941,0,2,0,3,8,0,4,5,"wash","preshouse","remopti","locsens","remserv","opti"
"9786",18765,1444,79667,377,FALSE,0,45180,1,3,3,3,3,3,13942,0,2,0,1,6,1,2,6,"refr","lochouse","locinsi","cotv","locally","insight"
"9787",18766,1444,79667,377,FALSE,0,45190,1,2,2,3,3,3,13943,0,2,0,2,3,0,11,7,"hvac","preshouse","remshr","cowash","share","nothing"
"9788",18767,1444,79667,377,FALSE,0,45200,1,3,3,3,3,3,13944,0,2,0,6,11,3,7,8,"tv","alert","remserv","watch","remserv","nothing"
"9789",18768,1444,79667,377,FALSE,0,45210,1,3,3,3,3,3,13945,0,2,1,5,10,2,6,9,"assis","opauto","remreco","micro","remserv","reco"
"9790",18769,1444,79667,377,FALSE,0,45220,1,3,3,3,3,3,13946,0,2,0,4,9,1,5,10,"light","lochouse","reminsi","cam","remserv","insight"
"9791",18770,1444,79667,377,FALSE,0,45230,1,3,3,3,3,3,13947,0,2,0,1,2,3,10,11,"refr","alert","remrecoshr","cohvac","share","reco"
"9792",18771,1444,79667,377,FALSE,0,45240,1,3,3,3,3,3,13948,0,2,1,7,4,3,0,12,"alarm","alert","locally","colight","locally","nothing"
"9793",18786,1446,78277,586,FALSE,0,70210,1,0,2,-1,2,2,13950,1,1,1,5,10,3,1,1,"assis","alert","locopti","micro","locally","opti"
"9794",18787,1446,78277,586,FALSE,0,70220,0,-2,1,-2,0,1,13951,1,1,0,1,2,0,5,2,"refr","preshouse","reminsi","cohvac","remserv","insight"
"9795",18788,1446,78277,586,FALSE,0,70230,0,-3,0,-3,-3,0,13952,1,1,0,4,5,0,8,3,"light","preshouse","remoptishr","coassis","share","opti"
"9796",18789,1446,78277,586,FALSE,0,70240,0,-3,-3,-3,-2,0,13953,1,1,0,5,6,1,9,4,"assis","lochouse","reminsishr","cotv","share","insight"
"9797",18790,1446,78277,586,FALSE,0,70250,1,1,2,1,2,2,13954,1,1,0,6,11,0,2,5,"tv","preshouse","locinsi","watch","locally","insight"
"9798",18791,1446,78277,586,FALSE,0,70260,1,1,2,0,2,2,13955,1,1,0,7,0,1,3,6,"alarm","lochouse","locreco","cosecu","locally","reco"
"9799",18792,1446,78277,586,FALSE,0,70270,0,-2,0,-2,-2,-2,13956,1,1,0,7,8,3,11,7,"alarm","alert","remshr","locsens","share","nothing"
"9800",18793,1446,78277,586,FALSE,0,70280,1,-1,1,-1,0,0,13957,1,1,0,2,3,1,6,8,"hvac","lochouse","remreco","cowash","remserv","reco"
"9801",18794,1446,78277,586,FALSE,0,70290,1,-1,1,-1,-1,0,13958,1,1,1,3,4,2,7,9,"wash","opauto","remserv","colight","remserv","nothing"
"9802",18795,1446,78277,586,FALSE,0,70300,0,-2,0,-2,-2,-2,13959,1,1,1,6,7,2,10,10,"tv","opauto","remrecoshr","coalarm","share","reco"
"9803",18796,1446,78277,586,FALSE,0,70310,1,2,1,2,2,1,13960,1,1,0,4,9,2,0,11,"light","opauto","locally","cam","locally","nothing"
"9804",18797,1446,78277,586,FALSE,0,70320,1,0,1,-1,0,0,13961,1,1,1,0,1,3,4,12,"secu","alert","remopti","corefri","remserv","opti"
"9805",18812,1448,70780,196,FALSE,0,23410,0,-3,1,-2,0,0,13963,0,1,1,7,2,3,11,1,"alarm","alert","remshr","cohvac","share","nothing"
"9806",18813,1448,70780,196,FALSE,0,23420,0,-2,-1,-2,0,0,13964,0,1,0,3,10,2,7,2,"wash","opauto","remserv","micro","remserv","nothing"
"9807",18814,1448,70780,196,FALSE,0,23430,0,-2,-1,-1,0,0,13965,0,1,0,5,4,3,1,3,"assis","alert","locopti","colight","locally","opti"
"9808",18815,1448,70780,196,FALSE,0,23440,0,-2,-2,-2,0,0,13966,0,1,1,1,8,0,5,4,"refr","preshouse","reminsi","locsens","remserv","insight"
"9809",18816,1448,70780,196,FALSE,0,23450,0,-3,-3,-3,-3,-3,13967,0,1,0,5,0,1,9,5,"assis","lochouse","reminsishr","cosecu","share","insight"
"9810",18817,1448,70780,196,FALSE,0,23460,0,0,-1,0,0,0,13968,0,1,0,4,3,2,0,6,"light","opauto","locally","cowash","locally","nothing"
"9811",18818,1448,70780,196,FALSE,0,23470,0,-1,-1,0,0,0,13969,0,1,0,0,7,3,4,7,"secu","alert","remopti","coalarm","remserv","opti"
"9812",18819,1448,70780,196,FALSE,0,23480,0,-3,0,-3,-2,0,13970,0,1,0,2,9,1,6,8,"hvac","lochouse","remreco","cam","remserv","reco"
"9813",18820,1448,70780,196,FALSE,0,23490,0,0,-2,0,0,0,13971,0,1,0,6,1,2,10,9,"tv","opauto","remrecoshr","corefri","share","reco"
"9814",18821,1448,70780,196,FALSE,0,23500,0,-3,-3,-3,-3,-2,13972,0,1,1,6,5,0,2,10,"tv","preshouse","locinsi","coassis","locally","insight"
"9815",18822,1448,70780,196,FALSE,0,23510,0,-3,-3,-3,-2,0,13973,0,1,0,7,6,1,3,11,"alarm","lochouse","locreco","cotv","locally","reco"
"9816",18823,1448,70780,196,FALSE,0,23520,0,-3,-1,-3,-3,0,13974,0,1,1,4,11,0,8,12,"light","preshouse","remoptishr","watch","share","opti"
"9817",18825,1449,98873,506,FALSE,0,60610,1,-2,-3,-2,-2,-3,13976,1,0,1,0,11,1,10,1,"secu","lochouse","remrecoshr","watch","share","reco"
"9818",18826,1449,98873,506,FALSE,0,60620,1,-1,0,1,0,1,13977,1,0,1,2,5,2,4,2,"hvac","opauto","remopti","coassis","remserv","opti"
"9819",18827,1449,98873,506,FALSE,0,60630,0,-2,-2,-3,-3,-3,13978,1,0,0,1,4,0,3,3,"refr","preshouse","locreco","colight","locally","reco"
"9820",18828,1449,98873,506,FALSE,0,60640,0,-1,0,-2,-3,-1,13979,1,0,0,4,7,0,6,4,"light","preshouse","remreco","coalarm","remserv","reco"
"9821",18829,1449,98873,506,FALSE,0,60650,1,1,-1,0,-1,-1,13980,1,0,0,6,1,1,0,5,"tv","lochouse","locally","corefri","locally","nothing"
"9822",18830,1449,98873,506,FALSE,0,60660,0,-3,-3,-2,-2,-2,13981,1,0,0,7,10,0,9,6,"alarm","preshouse","reminsishr","micro","share","insight"
"9823",18831,1449,98873,506,FALSE,0,60670,0,-3,-2,-3,-3,-3,13982,1,0,0,1,0,2,11,7,"refr","opauto","remshr","cosecu","share","nothing"
"9824",18832,1449,98873,506,FALSE,0,60680,0,-3,-3,-3,-3,-3,13983,1,0,0,6,9,3,8,8,"tv","alert","remoptishr","cam","share","opti"
"9825",18833,1449,98873,506,FALSE,0,60690,0,-2,-1,-3,-2,-2,13984,1,0,1,5,8,1,7,9,"assis","lochouse","remserv","locsens","remserv","nothing"
"9826",18834,1449,98873,506,FALSE,0,60700,1,1,2,1,2,2,13985,1,0,0,0,3,3,2,10,"secu","alert","locinsi","cowash","locally","insight"
"9827",18835,1449,98873,506,FALSE,0,60710,0,-1,-1,-2,-2,-2,13986,1,0,0,3,6,3,5,11,"wash","alert","reminsi","cotv","remserv","insight"
"9828",18836,1449,98873,506,FALSE,0,60720,1,3,2,2,3,2,13987,1,0,1,7,2,2,1,12,"alarm","opauto","locopti","cohvac","locally","opti"
"9829",18838,1450,60020,1092,FALSE,0,130930,1,0,0,0,0,0,13989,2,2,1,1,2,2,3,1,"refr","opauto","locreco","cohvac","locally","reco"
"9830",18839,1450,60020,1092,FALSE,0,130940,1,0,0,0,0,0,13990,2,2,0,2,3,0,4,2,"hvac","preshouse","remopti","cowash","remserv","opti"
"9831",18840,1450,60020,1092,FALSE,0,130950,0,0,-3,0,0,0,13991,2,2,0,5,6,3,7,3,"assis","alert","remserv","cotv","remserv","nothing"
"9832",18841,1450,60020,1092,FALSE,0,130960,0,0,0,0,0,0,13992,2,2,0,1,10,0,11,4,"refr","preshouse","remshr","micro","share","nothing"
"9833",18842,1450,60020,1092,FALSE,0,130970,0,0,-3,3,0,0,13993,2,2,1,7,8,2,9,5,"alarm","opauto","reminsishr","locsens","share","insight"
"9834",18843,1450,60020,1092,FALSE,0,130980,0,0,-3,0,0,0,13994,2,2,1,6,11,3,0,6,"tv","alert","locally","watch","locally","nothing"
"9835",18844,1450,60020,1092,FALSE,0,130990,0,0,-3,0,0,0,13995,2,2,0,0,9,3,10,7,"secu","alert","remrecoshr","cam","share","reco"
"9836",18845,1450,60020,1092,FALSE,0,131000,1,0,-3,0,0,0,13996,2,2,0,3,4,1,5,8,"wash","lochouse","reminsi","colight","remserv","insight"
"9837",18846,1450,60020,1092,FALSE,0,131010,1,0,0,0,0,0,13997,2,2,1,4,5,2,6,9,"light","opauto","remreco","coassis","remserv","reco"
"9838",18847,1450,60020,1092,FALSE,0,131020,1,0,-3,0,0,0,13998,2,2,0,0,1,1,2,10,"secu","lochouse","locinsi","corefri","locally","insight"
"9839",18848,1450,60020,1092,FALSE,0,131030,0,0,-3,3,0,0,13999,2,2,0,7,0,0,1,11,"alarm","preshouse","locopti","cosecu","locally","opti"
"9840",18849,1450,60020,1092,FALSE,0,131040,0,0,-3,3,0,0,14000,2,2,0,6,7,1,8,12,"tv","lochouse","remoptishr","coalarm","share","opti"
"9841",18864,1452,65455,21,FALSE,0,2410,1,0,1,1,0,0,14002,0,0,0,3,10,2,2,1,"wash","opauto","locinsi","micro","locally","insight"
"9842",18865,1452,65455,21,FALSE,0,2420,0,-3,-1,-2,-2,-2,14003,0,0,0,2,9,1,1,2,"hvac","lochouse","locopti","cam","locally","opti"
"9843",18866,1452,65455,21,FALSE,0,2430,1,2,2,1,2,2,14004,0,0,1,4,11,3,3,3,"light","alert","locreco","watch","locally","reco"
"9844",18867,1452,65455,21,FALSE,0,2440,0,0,-3,-2,0,-2,14005,0,0,1,7,2,3,6,4,"alarm","alert","remreco","cohvac","remserv","reco"
"9845",18868,1452,65455,21,FALSE,0,2450,0,-2,-3,-3,-3,-3,14006,0,0,0,0,3,0,7,5,"secu","preshouse","remserv","cowash","remserv","nothing"
"9846",18869,1452,65455,21,FALSE,0,2460,0,-2,-1,-1,0,-1,14007,0,0,0,1,4,2,8,6,"refr","opauto","remoptishr","colight","share","opti"
"9847",18870,1452,65455,21,FALSE,0,2470,0,-2,-2,-3,-2,-3,14008,0,0,0,4,7,1,11,7,"light","lochouse","remshr","coalarm","share","nothing"
"9848",18871,1452,65455,21,FALSE,0,2480,1,0,1,0,0,0,14009,0,0,1,1,8,0,0,8,"refr","preshouse","locally","locsens","locally","nothing"
"9849",18872,1452,65455,21,FALSE,0,2490,0,-3,-2,-3,-3,-2,14010,0,0,0,5,0,1,4,9,"assis","lochouse","remopti","cosecu","remserv","opti"
"9850",18873,1452,65455,21,FALSE,0,2500,0,-3,-3,-3,-3,-2,14011,0,0,0,3,6,0,10,10,"wash","preshouse","remrecoshr","cotv","share","reco"
"9851",18874,1452,65455,21,FALSE,0,2510,0,-2,-3,-2,-2,-1,14012,0,0,1,2,5,3,9,11,"hvac","alert","reminsishr","coassis","share","insight"
"9852",18875,1452,65455,21,FALSE,0,2520,1,1,2,1,1,1,14013,0,0,0,6,1,2,5,12,"tv","opauto","reminsi","corefri","remserv","insight"
"9853",18929,1457,58734,952,FALSE,0,114130,0,-1,-1,-1,0,0,14015,2,1,0,7,7,2,4,1,"alarm","opauto","remopti","coalarm","remserv","opti"
"9854",18930,1457,58734,952,FALSE,0,114140,0,-2,-3,-3,-3,-3,14016,2,1,1,6,6,0,3,2,"tv","preshouse","locreco","cotv","locally","reco"
"9855",18931,1457,58734,952,FALSE,0,114150,0,-2,1,-2,0,-2,14017,2,1,1,3,3,1,0,3,"wash","lochouse","locally","cowash","locally","nothing"
"9856",18932,1457,58734,952,FALSE,0,114160,0,-2,1,-2,1,1,14018,2,1,0,0,8,3,5,4,"secu","alert","reminsi","locsens","remserv","insight"
"9857",18933,1457,58734,952,FALSE,0,114170,0,-2,-2,-2,-2,-2,14019,2,1,0,3,11,3,8,5,"wash","alert","remoptishr","watch","share","opti"
"9858",18934,1457,58734,952,FALSE,0,114180,0,-2,-2,-2,0,1,14020,2,1,0,5,1,1,10,6,"assis","lochouse","remrecoshr","corefri","share","reco"
"9859",18935,1457,58734,952,FALSE,0,114190,0,-2,1,-2,0,1,14021,2,1,0,5,5,3,2,7,"assis","alert","locinsi","coassis","locally","insight"
"9860",18936,1457,58734,952,FALSE,0,114200,0,-2,-2,-2,-2,1,14022,2,1,0,2,10,1,7,8,"hvac","lochouse","remserv","micro","remserv","nothing"
"9861",18937,1457,58734,952,FALSE,0,114210,0,-2,-2,-2,-2,-2,14023,2,1,1,4,0,0,9,9,"light","preshouse","reminsishr","cosecu","share","insight"
"9862",18938,1457,58734,952,FALSE,0,114220,0,-2,-1,-3,-2,-2,14024,2,1,1,1,9,0,6,10,"refr","preshouse","remreco","cam","remserv","reco"
"9863",18939,1457,58734,952,FALSE,0,114230,0,-2,2,-2,1,1,14025,2,1,0,4,4,2,1,11,"light","opauto","locopti","colight","locally","opti"
"9864",18940,1457,58734,952,FALSE,0,114240,0,-2,1,-2,-1,1,14026,2,1,0,6,2,2,11,12,"tv","opauto","remshr","cohvac","share","nothing"
"9865",18942,1458,4547,1039,FALSE,0,124570,1,-3,2,-2,3,2,14028,2,2,0,7,3,1,9,1,"alarm","lochouse","reminsishr","cowash","share","insight"
"9866",18943,1458,4547,1039,FALSE,0,124580,1,2,2,2,2,2,14029,2,2,1,5,1,2,7,2,"assis","opauto","remserv","corefri","remserv","nothing"
"9867",18944,1458,4547,1039,FALSE,0,124590,1,-3,-3,-3,-3,2,14030,2,2,0,1,5,3,11,3,"refr","alert","remshr","coassis","share","nothing"
"9868",18945,1458,4547,1039,FALSE,0,124600,1,-3,-3,-3,-3,1,14031,2,2,0,3,11,0,5,4,"wash","preshouse","reminsi","watch","remserv","insight"
"9869",18946,1458,4547,1039,FALSE,0,124610,0,2,2,2,2,2,14032,2,2,1,2,10,3,4,5,"hvac","alert","remopti","micro","remserv","opti"
"9870",18947,1458,4547,1039,FALSE,0,124620,1,-3,-3,-3,-3,-3,14033,2,2,0,1,9,1,3,6,"refr","lochouse","locreco","cam","locally","reco"
"9871",18948,1458,4547,1039,FALSE,0,124630,1,-3,-3,-3,-3,-3,14034,2,2,0,4,0,1,6,7,"light","lochouse","remreco","cosecu","remserv","reco"
"9872",18949,1458,4547,1039,FALSE,0,124640,1,-3,-3,-3,-3,-3,14035,2,2,1,0,4,2,10,8,"secu","opauto","remrecoshr","colight","share","reco"
"9873",18950,1458,4547,1039,FALSE,0,124650,1,-3,-3,-3,-3,2,14036,2,2,0,6,6,2,0,9,"tv","opauto","locally","cotv","locally","nothing"
"9874",18951,1458,4547,1039,FALSE,0,124660,1,-3,-3,-3,-3,-3,14037,2,2,0,6,2,0,8,10,"tv","preshouse","remoptishr","cohvac","share","opti"
"9875",18952,1458,4547,1039,FALSE,0,124670,1,2,2,2,2,2,14038,2,2,0,0,8,0,2,11,"secu","preshouse","locinsi","locsens","locally","insight"
"9876",18953,1458,4547,1039,FALSE,0,124680,0,-3,-3,2,2,2,14039,2,2,1,7,7,3,1,12,"alarm","alert","locopti","coalarm","locally","opti"
"9877",18981,1461,39263,982,FALSE,0,117730,0,-2,-1,-3,-2,-1,14041,2,1,0,0,8,3,11,1,"secu","alert","remshr","locsens","share","nothing"
"9878",18982,1461,39263,982,FALSE,0,117740,0,-2,-1,-2,-2,1,14042,2,1,0,5,5,0,8,2,"assis","preshouse","remoptishr","coassis","share","opti"
"9879",18983,1461,39263,982,FALSE,0,117750,1,2,2,2,2,2,14043,2,1,0,4,4,2,7,3,"light","opauto","remserv","colight","remserv","nothing"
"9880",18984,1461,39263,982,FALSE,0,117760,0,2,-2,2,2,1,14044,2,1,0,1,1,3,4,4,"refr","alert","remopti","corefri","remserv","opti"
"9881",18985,1461,39263,982,FALSE,0,117770,0,2,-2,3,2,3,14045,2,1,0,6,10,3,1,5,"tv","alert","locopti","micro","locally","opti"
"9882",18986,1461,39263,982,FALSE,0,117780,0,-1,1,-1,-1,1,14046,2,1,1,0,0,1,3,6,"secu","lochouse","locreco","cosecu","locally","reco"
"9883",18987,1461,39263,982,FALSE,0,117790,0,-3,-1,-3,-3,-1,14047,2,1,0,7,7,2,10,7,"alarm","opauto","remrecoshr","coalarm","share","reco"
"9884",18988,1461,39263,982,FALSE,0,117800,0,-2,-1,-2,-2,1,14048,2,1,1,6,6,1,9,8,"tv","lochouse","reminsishr","cotv","share","insight"
"9885",18989,1461,39263,982,FALSE,0,117810,0,-1,-3,-1,-1,-3,14049,2,1,1,3,3,1,6,9,"wash","lochouse","remreco","cowash","remserv","reco"
"9886",18990,1461,39263,982,FALSE,0,117820,0,-3,-2,-2,-3,-1,14050,2,1,0,7,11,0,2,10,"alarm","preshouse","locinsi","watch","locally","insight"
"9887",18991,1461,39263,982,FALSE,0,117830,0,-3,-3,-3,-3,-3,14051,2,1,1,5,9,2,0,11,"assis","opauto","locally","cam","locally","nothing"
"9888",18992,1461,39263,982,FALSE,0,117840,0,-2,1,-2,-2,1,14052,2,1,0,2,2,0,5,12,"hvac","preshouse","reminsi","cohvac","remserv","insight"
"9889",19033,1465,74504,409,FALSE,0,48970,0,-2,-3,-1,-2,-3,14067,1,0,0,3,1,1,1,1,"wash","lochouse","locopti","corefri","locally","opti"
"9890",19034,1465,74504,409,FALSE,0,48980,0,-3,-2,-3,-3,1,14068,1,0,1,7,5,2,5,2,"alarm","opauto","reminsi","coassis","remserv","insight"
"9891",19035,1465,74504,409,FALSE,0,48990,0,-1,-1,1,1,3,14069,1,0,0,5,3,3,3,3,"assis","alert","locreco","cowash","locally","reco"
"9892",19036,1465,74504,409,FALSE,0,49000,0,-2,0,-1,0,3,14070,1,0,0,0,6,3,6,4,"secu","alert","remreco","cotv","remserv","reco"
"9893",19037,1465,74504,409,FALSE,0,49010,0,-3,-3,-2,-3,2,14071,1,0,0,6,4,1,4,5,"tv","lochouse","remopti","colight","remserv","opti"
